state,city,common_name,count
Missouri,St. Louis,Eastern redbud,2838
Missouri,St. Louis,Eastern redcedar,402
Missouri,St. Louis,Flowering crabapple,1112
Missouri,St. Louis,Freeman maple,1842
Missouri,St. Louis,Ginkgo,1474
Missouri,St. Louis,Green ash,7761
Missouri,St. Louis,Hybrid elm,1720
Missouri,St. Louis,Japanese tree lilac,541
Missouri,St. Louis,Japanese zelkova,798
Missouri,St. Louis,Littleleaf linden,3624
Missouri,St. Louis,London planetree,2248
Missouri,St. Louis,Northern red oak,985
Missouri,St. Louis,Norway maple,1127
Missouri,St. Louis,Pin oak,6498
Missouri,St. Louis,Red maple,8572
Missouri,St. Louis,River birch,734
Missouri,St. Louis,Serviceberry,605
Missouri,St. Louis,Siberian elm,713
Missouri,St. Louis,Silver maple,3115
Missouri,St. Louis,Sugar maple,4172
Missouri,St. Louis,Swamp white oak,616
Missouri,St. Louis,Sweetgum,2140
Missouri,St. Louis,Thornless honeylocust,2814
Missouri,St. Louis,Tuliptree,945
Missouri,St. Louis,White ash,4557
Nevada,Las Vegas,Afghan pine,5888
Nevada,Las Vegas,African sumac,438
Nevada,Las Vegas,Aleppo pine,411
Nevada,Las Vegas,Blue palo verde,310
Nevada,Las Vegas,California fan palm,215
Nevada,Las Vegas,Chaste tree,1478
Nevada,Las Vegas,Chilean mesquite,1280
Nevada,Las Vegas,Chiltalpa,885
Nevada,Las Vegas,Chinese pistache,929
Nevada,Las Vegas,Date palm,941
Nevada,Las Vegas,Desert museum palo verde,569
Nevada,Las Vegas,Desert willow,1020
Nevada,Las Vegas,Fremont cottonwood,309
Nevada,Las Vegas,Honey locust,204
Nevada,Las Vegas,Honey mesquite,585
Nevada,Las Vegas,Lace bark elm,432
Nevada,Las Vegas,Mediterranean fan palm,275
Nevada,Las Vegas,Mexican fan palm,1844
Nevada,Las Vegas,Mulga,224
Nevada,Las Vegas,Narrow leaf ash,1073
Nevada,Las Vegas,Shoestring acacia,1483
Nevada,Las Vegas,Siberian elm,440
Nevada,Las Vegas,Southern live oak,393
Nevada,Las Vegas,Stone pine,280
Nevada,Las Vegas,Sweet acacia,695
Nevada,Las Vegas,Tex ash fan,1816
Nevada,Las Vegas,Vacant site medium,705
Nevada,Las Vegas,Velvet ash,2607
Nevada,Las Vegas,Velvet mesquite,646
Nevada,Las Vegas,White mulberry,606
New Mexico,Albuquerque,Afghan pine,26
New Mexico,Albuquerque,American elm,37
New Mexico,Albuquerque,Arizona sycamore,45
New Mexico,Albuquerque,Ash,148
New Mexico,Albuquerque,Austrian pine,149
New Mexico,Albuquerque,Blue spruce,20
New Mexico,Albuquerque,Boxelder,29
New Mexico,Albuquerque,Bur oak,41
New Mexico,Albuquerque,Chinese elm,82
New Mexico,Albuquerque,Chinese pistache,54
New Mexico,Albuquerque,Common chokecherry,25
New Mexico,Albuquerque,Cottonwood,52
New Mexico,Albuquerque,Crabapple,127
New Mexico,Albuquerque,Deodar cedar,37
New Mexico,Albuquerque,Desert willow,63
New Mexico,Albuquerque,Elm,39
New Mexico,Albuquerque,Elm hybrid,68
New Mexico,Albuquerque,Golden rain tree,47
New Mexico,Albuquerque,Honeylocust,159
New Mexico,Albuquerque,Japanese pagoda tree,35
New Mexico,Albuquerque,Littleleaf linden,28
New Mexico,Albuquerque,London plane,186
New Mexico,Albuquerque,Northern hackberry,32
New Mexico,Albuquerque,Oklahoma redbud,29
New Mexico,Albuquerque,Pear,62
New Mexico,Albuquerque,Ponderosa pine,47
New Mexico,Albuquerque,Raywood ash,60
New Mexico,Albuquerque,Siberian elm,216
New Mexico,Albuquerque,Texas red oak,73
New Mexico,Albuquerque,White ash,32
New York,Buffalo,American elm,333
New York,Buffalo,Callery pear,1325
New York,Buffalo,Chokecherry,30
New York,Buffalo,Crimson king maple,1877
New York,Buffalo,Ginkgo,395
New York,Buffalo,Green ash,718
New York,Buffalo,Hedge maple,2370
New York,Buffalo,Honeylocust,1572
New York,Buffalo,Japanese tree lilac,452
New York,Buffalo,Japanese zelkova,176
New York,Buffalo,Littleleaf linden,9057
New York,Buffalo,London planetree,1328
New York,Buffalo,Northern red oak,1212
New York,Buffalo,Norway maple,9875
New York,Buffalo,Pin oak,217
New York,Buffalo,Red maple,2497
New York,Buffalo,Silver linden,23
New York,Buffalo,Silver maple,4725
New York,Buffalo,Sugar maple,637
New York,Buffalo,Swamp white oak,1258
New York,Buffalo,Sweetgum,214
New York,Buffalo,Vacant,55666
New York,New York,American elm,7975
New York,New York,American linden,13530
New York,New York,Callery pear,58931
New York,New York,Cherry,29279
New York,New York,Chinese elm,5345
New York,New York,Chokecherry,4888
New York,New York,Crimson king maple,5923
New York,New York,Eastern redbud,3801
New York,New York,Ginkgo,21024
New York,New York,Green ash,16251
New York,New York,Hedge maple,2550
New York,New York,Honeylocust,64264
New York,New York,Japanese tree lilac,4568
New York,New York,Japanese zelkova,29258
New York,New York,Leaf plum purple,6879
New York,New York,Littleleaf linden,29742
New York,New York,London planetree,87014
New York,New York,Maple,7080
New York,New York,Northern red oak,8400
New York,New York,Norway maple,34189
New York,New York,Pin oak,53185
New York,New York,Red maple,17246
New York,New York,Silver linden,7995
New York,New York,Silver maple,12277
New York,New York,Sophora,19338
New York,New York,Sugar maple,2844
New York,New York,Swamp white oak,6598
New York,New York,Sweetgum,10657
New York,Rochester,American elm,58
New York,Rochester,American linden,644
New York,Rochester,Callery pear,685
New York,Rochester,Chinese elm,166
New York,Rochester,Eastern redbud,68
New York,Rochester,Green ash,2499
New York,Rochester,Hedge maple,1497
New York,Rochester,Honeylocust,6021
New York,Rochester,Japanese zelkova,1316
New York,Rochester,London planetree,2755
New York,Rochester,Northern red oak,2178
New York,Rochester,Nrwy maple,10941
New York,Rochester,Pin oak,253
New York,Rochester,Red maple,1809
New York,Rochester,Silver linden,222
New York,Rochester,Silver maple,1013
New York,Rochester,Sugar maple,1465
New York,Rochester,Swamp white oak,195
New York,Rochester,Sweetgum,786
North Carolina,Durham,American elm,375
North Carolina,Durham,Black gum,221
North Carolina,Durham,Black walnut,5
North Carolina,Durham,Callery pear,237
North Carolina,Durham,Cherry,206
North Carolina,Durham,Chinese elm,573
North Carolina,Durham,Chinese fringe tree,244
North Carolina,Durham,Chinese pistache,363
North Carolina,Durham,Common crapemyrtle,3103
North Carolina,Durham,Dogwood,27
North Carolina,Durham,Eastern red cedar,160
North Carolina,Durham,Eastern redbud,537
North Carolina,Durham,Elm,45
North Carolina,Durham,Ginkgo,261
North Carolina,Durham,Hackberry,29
North Carolina,Durham,Japanese zelkova,211
North Carolina,Durham,Leyland cypress,25
North Carolina,Durham,Loblolly pine,239
North Carolina,Durham,Mulberry,16
North Carolina,Durham,Overcup oak,326
North Carolina,Durham,Pecan,46
North Carolina,Durham,Red maple,718
North Carolina,Durham,Southern magnolia,225
North Carolina,Durham,Sugar maple,145
North Carolina,Durham,Swamp white oak,236
North Carolina,Durham,Sweetgum,163
North Carolina,Durham,Trident maple,1027
North Carolina,Durham,Water oak,189
North Carolina,Durham,Willow oak,2777
North Carolina,Greensboro,American elm,3
North Carolina,Greensboro,Black walnut,220
North Carolina,Greensboro,Cherry,60
North Carolina,Greensboro,Chinese elm,19
North Carolina,Greensboro,Chinese fringe tree,1
North Carolina,Greensboro,Crepe myrtle,713
North Carolina,Greensboro,Dogwood,228
North Carolina,Greensboro,Eastern red cedar,58
North Carolina,Greensboro,Eastern redbud,8
North Carolina,Greensboro,Elm,393
North Carolina,Greensboro,Hackberry,295
North Carolina,Greensboro,Leyland cypress,201
North Carolina,Greensboro,Loblolly pine,49
North Carolina,Greensboro,Mulberry,221
North Carolina,Greensboro,Pecan,437
North Carolina,Greensboro,Red maple,206
North Carolina,Greensboro,Southern magnolia,164
North Carolina,Greensboro,Sugar maple,239
North Carolina,Greensboro,Sweetgum,105
North Carolina,Greensboro,Trident maple,23
North Carolina,Greensboro,Water oak,19
North Carolina,Greensboro,Willow oak,523
Ohio,Columbus,American sweetgum,1622
Ohio,Columbus,Aristocrat callery pear,1009
Ohio,Columbus,Ash,1038
Ohio,Columbus,Bradford callery pear,1025
Ohio,Columbus,Callery pear,6699
Ohio,Columbus,Cherry,1548
Ohio,Columbus,Common hackberry,1849
Ohio,Columbus,Crabapple,5988
Ohio,Columbus,Eastern redbud,1256
Ohio,Columbus,European hornbeam,1128
Ohio,Columbus,Freeman maple,4802
Ohio,Columbus,Green ash,7306
Ohio,Columbus,Hedge (english) maple,1478
Ohio,Columbus,Honey locust,6421
Ohio,Columbus,Imperial honey locust,999
Ohio,Columbus,Ivory silk japanese lilac,2643
Ohio,Columbus,Littleleaf linden,3622
Ohio,Columbus,London planetree,3124
Ohio,Columbus,Norway maple,3846
Ohio,Columbus,Norway spruce,998
Ohio,Columbus,Pacific sunset maple,1363
Ohio,Columbus,Pin oak,1228
Ohio,Columbus,Red maple,7230
Ohio,Columbus,Red oak,2770
Ohio,Columbus,Redmond american basswood,1343
Ohio,Columbus,Sawtooth oak,1918
Ohio,Columbus,Silver maple,3156
Ohio,Columbus,Sugar maple,6471
Ohio,Columbus,Swamp white oak,2025
Ohio,Columbus,White ash,5893
Oklahoma,Oklahoma City,American  elm,293
Oklahoma,Oklahoma City,American  sycamore,199
Oklahoma,Oklahoma City,Austrian  pine,453
Oklahoma,Oklahoma City,Blackjack  oak,323
Oklahoma,Oklahoma City,Bur  oak,242
Oklahoma,Oklahoma City,Callery  pear,263
Oklahoma,Oklahoma City,Carya illinoinensis) pecan,85
Oklahoma,Oklahoma City,Cedar  elm,76
Oklahoma,Oklahoma City,Celtis laevigata) sugarberry,297
Oklahoma,Oklahoma City,Chinese  elm,455
Oklahoma,Oklahoma City,Chinese  pistache,567
Oklahoma,Oklahoma City,Chinkapin  oak,86
Oklahoma,Oklahoma City,Common  baldcypress,377
Oklahoma,Oklahoma City,Common  crapemyrtle,689
Oklahoma,Oklahoma City,Common  hackberry,184
Oklahoma,Oklahoma City,Eastern  cottonwood,264
Oklahoma,Oklahoma City,Eastern  redbud,320
Oklahoma,Oklahoma City,Eastern  redcedar,659
Oklahoma,Oklahoma City,Green  ash,97
Oklahoma,Oklahoma City,Loblolly  pine,143
Oklahoma,Oklahoma City,London  planetree,90
Oklahoma,Oklahoma City,Ponderosa  pine,97
Oklahoma,Oklahoma City,Post  oak,584
Oklahoma,Oklahoma City,Sawtooth  oak,115
Oklahoma,Oklahoma City,Shantung  maple,76
Oklahoma,Oklahoma City,Shumard  oak,383
Oklahoma,Oklahoma City,Siberian  elm,327
Oklahoma,Oklahoma City,Thornless  honeylocust,118
Oklahoma,Oklahoma City,Vacant site) vacant site,246
Oklahoma,Oklahoma City,White  mulberry,106
Oregon,Portland,Apple,1915
Oregon,Portland,Ash,9293
Oregon,Portland,Bigleaf maple,2609
Oregon,Portland,Birch,6338
Oregon,Portland,Cherry,13683
Oregon,Portland,Crabapple,6779
Oregon,Portland,Deciduous magnolia,1868
Oregon,Portland,Deciduous oak,7056
Oregon,Portland,Dogwood,8667
Oregon,Portland,Elm,3356
Oregon,Portland,Evergreen magnolia,1639
Oregon,Portland,Fir douglas,3141
Oregon,Portland,Ginkgo,2023
Oregon,Portland,Hawthorn,5416
Oregon,Portland,Hornbeam,3702
Oregon,Portland,Japanese maple,4665
Oregon,Portland,Linden,5490
Oregon,Portland,Norway maple,19209
Oregon,Portland,Other maple,10635
Oregon,Portland,Paperbark maple,3842
Oregon,Portland,Pear,11700
Oregon,Portland,Persian ironwood,2235
Oregon,Portland,Pine,3471
Oregon,Portland,Plum,11449
Oregon,Portland,Red maple,15475
Oregon,Portland,Snowbell,4106
Oregon,Portland,Sweetgum,3703
Oregon,Portland,Tupelo,1873
Oregon,Portland,Walnut,2351
Oregon,Portland,Zelkova,1911
Pennsylvania,Pittsburgh,American elm,799
Pennsylvania,Pittsburgh,American sweetgum,892
Pennsylvania,Pittsburgh,Black locust,689
Pennsylvania,Pittsburgh,Callery pear,2969
Pennsylvania,Pittsburgh,Cherry/plum:,579
Pennsylvania,Pittsburgh,Colorado spruce,472
Pennsylvania,Pittsburgh,Eastern arborvitae,324
Pennsylvania,Pittsburgh,Elm:,416
Pennsylvania,Pittsburgh,Flowering crabapple,1310
Pennsylvania,Pittsburgh,Freeman maple,789
Pennsylvania,Pittsburgh,Ginkgo,1218
Pennsylvania,Pittsburgh,Hawthorn:,398
Pennsylvania,Pittsburgh,Hedge maple,573
Pennsylvania,Pittsburgh,Japanese tree lilac,600
Pennsylvania,Pittsburgh,Japanese zelkova,610
Pennsylvania,Pittsburgh,Littleleaf linden,2413
Pennsylvania,Pittsburgh,London planetree,3238
Pennsylvania,Pittsburgh,Northern red oak,978
Pennsylvania,Pittsburgh,Norway maple,3715
Pennsylvania,Pittsburgh,Pin oak,1672
Pennsylvania,Pittsburgh,Red maple,3422
Pennsylvania,Pittsburgh,Silver maple,433
Pennsylvania,Pittsburgh,Stump,1079
Pennsylvania,Pittsburgh,Sugar maple,712
Pennsylvania,Pittsburgh,Thornless honeylocust,2019
Pennsylvania,Pittsburgh,Vacant site large,562
Pennsylvania,Pittsburgh,Vacant site medium,363
Pennsylvania,Pittsburgh,Vacant site not suitable,846
Pennsylvania,Pittsburgh,Vacant site small,2419
Pennsylvania,Pittsburgh,White mulberry,385
South Dakota,Sioux Falls,999,1343
South Dakota,Sioux Falls,Ashgreen,21052
South Dakota,Sioux Falls,Ashwhite,347
South Dakota,Sioux Falls,Cottonwoodeastrn,420
South Dakota,Sioux Falls,Crabapple,929
South Dakota,Sioux Falls,Elm,913
South Dakota,Sioux Falls,Elmsiberian,386
South Dakota,Sioux Falls,Firwhite,210
South Dakota,Sioux Falls,Hackberrycommon,1569
South Dakota,Sioux Falls,Honeylocust,2223
South Dakota,Sioux Falls,Kntky coftre,232
South Dakota,Sioux Falls,Lindenamerican,487
South Dakota,Sioux Falls,Lindenlittleleaf,3087
South Dakota,Sioux Falls,Maplamur,247
South Dakota,Sioux Falls,Maplboxelder,240
South Dakota,Sioux Falls,Maplfreeman,4708
South Dakota,Sioux Falls,Maplnorway,5172
South Dakota,Sioux Falls,Maplnwy crmsn kg,455
South Dakota,Sioux Falls,Maplred,974
South Dakota,Sioux Falls,Maplsilver,4311
South Dakota,Sioux Falls,Maplsugar,1221
South Dakota,Sioux Falls,Oakbur,708
South Dakota,Sioux Falls,Oaknorthern red,456
South Dakota,Sioux Falls,Oakswamp white,543
South Dakota,Sioux Falls,Pineaustrian,499
South Dakota,Sioux Falls,Pineponderosa,314
South Dakota,Sioux Falls,Pinescotch,434
South Dakota,Sioux Falls,Spruceblk hills,770
South Dakota,Sioux Falls,Sprucecolorado,1290
South Dakota,Sioux Falls,Walnutblack,611
Tennessee,Knoxville,American (platanus occidentalis) sycamore,152
Tennessee,Knoxville,Black (prunus serotina) cherry,98
Tennessee,Knoxville,Boxelder (acer negundo),113
Tennessee,Knoxville,Chinese (ilex cornuta) holly,117
Tennessee,Knoxville,Chinese (ulmus parvifolia) elm,147
Tennessee,Knoxville,Common (celtis occidentalis) hackberry,282
Tennessee,Knoxville,Common (lagerstroemia indica) crapemyrtle,517
Tennessee,Knoxville,Common (pyrus communis) pear,144
Tennessee,Knoxville,Eastern (cercis canadensis) redbud,323
Tennessee,Knoxville,Eastern white (pinus strobus) pine,199
Tennessee,Knoxville,Flowering (cornus florida) dogwood,602
Tennessee,Knoxville,Japanese (zelkova serrata) zelkova,128
Tennessee,Knoxville,Japanese flowering (prunus serrulata) cherry,156
Tennessee,Knoxville,London (platanus x acerifolia) planetree,108
Tennessee,Knoxville,Pin (quercus palustris) oak,184
Tennessee,Knoxville,Red (acer rubrum) maple,683
Tennessee,Knoxville,Silver (acer saccharinum) maple,172
Tennessee,Knoxville,Southern (magnolia grandiflora) magnolia,167
Tennessee,Knoxville,Stump (stump),131
Tennessee,Knoxville,Sugar (acer saccharum) maple,594
Tennessee,Knoxville,Vacant site large (vacant site large),233
Tennessee,Knoxville,Vacant site medium (vacant site medium),243
Tennessee,Knoxville,Vacant site small (vacant site small),942
Tennessee,Knoxville,Willow (quercus phellos) oak,321
Tennessee,Nashville,Japanese zelkova,166
Tennessee,Nashville,Lacebark elm,120
Tennessee,Nashville,London planetree,281
Tennessee,Nashville,Sweetgum,131
Tennessee,Nashville,Willow oak,154
Tennessee,Nashville,Yoshino cherry,99
Texas,Austin,American elm,232
Texas,Austin,American sycamore,31
Texas,Austin,Arizona ash,2
Texas,Austin,Bald cypress,164
Texas,Austin,Bradford pear,28
Texas,Austin,Cedar elm,831
Texas,Austin,Chinaberry,53
Texas,Austin,Chinese elm,107
Texas,Austin,Chinese pistache,23
Texas,Austin,Chinese tallow,25
Texas,Austin,Eastern red cedar,2
Texas,Austin,Pecan,916
Texas,Austin,Post oak,14
Texas,Austin,Red oak,2
Texas,Austin,Shumard oak,485
Texas,Austin,Southern magnolia,6
Texas,Dallas,American elm,8
Texas,Dallas,Cedar elm,844
Texas,Dallas,Chinese elm,290
Texas,Dallas,Chinese pistache,427
Texas,Dallas,Eastern red cedar,1
Texas,Dallas,Green ash,17
Texas,Dallas,Live oak,1238
Texas,Dallas,Loblolly pine,56
Texas,Dallas,Pecan,11
Texas,Dallas,Post oak,40
Texas,Dallas,Shumard oak,761
Texas,Dallas,Southern magnolia,159
Texas,Dallas,Sweetgum,287
Texas,Houston,American elm,3582
Texas,Houston,American sycamore,2811
Texas,Houston,Arizona ash,3784
Texas,Houston,Bald cypress,3246
Texas,Houston,Bradford pear,2379
Texas,Houston,Burr oak,1634
Texas,Houston,Cedar elm,1670
Texas,Houston,Cherry laurel,1144
Texas,Houston,Chinaberry,1159
Texas,Houston,Chinese elm,2191
Texas,Houston,Chinese pistache,619
Texas,Houston,Chinese tallow,9557
Texas,Houston,Common hackberry,13010
Texas,Houston,Crape myrtle,44320
Texas,Houston,Eastern red cedar,1245
Texas,Houston,Green ash,1154
Texas,Houston,Live oak,44059
Texas,Houston,Loblolly pine,8891
Texas,Houston,Palm,5466
Texas,Houston,Pecan,6128
Texas,Houston,Post oak,1085
Texas,Houston,Red oak,1460
Texas,Houston,Redbud,1881
Texas,Houston,Shumard oak,2452
Texas,Houston,Southern magnolia,4289
Texas,Houston,Sweetgum,1352
Texas,Houston,Water oak,10783
Texas,Houston,Willow oak,1945
Texas,Plano,American elm,660
Texas,Plano,Ash,1208
Texas,Plano,Bald cypress,1598
Texas,Plano,Bradford pear,815
Texas,Plano,Cedar elm,3641
Texas,Plano,Cherry laurel,1
Texas,Plano,Chinaberry,46
Texas,Plano,Chinese pistache,822
Texas,Plano,Common hackberry,3279
Texas,Plano,Indico crape myrtle,2779
Texas,Plano,Live oak,1906
Texas,Plano,Pecan,1246
Texas,Plano,Red oak,2598
Texas,Plano,Redbud,14
Texas,Plano,Southern magnolia,46
Texas,Plano,Sweetgum,143
Virginia,Richmond,American elm,31
Virginia,Richmond,American sycamore,44
Virginia,Richmond,Callery pear,46
Virginia,Richmond,Chinese elm,10
Virginia,Richmond,Chinese pistache,36
Virginia,Richmond,Common crapemyrtle,161
Virginia,Richmond,Eastern hemlock,11
Virginia,Richmond,Eastern red cedar,16
Virginia,Richmond,Eastern redbud,15
Virginia,Richmond,Flowering dogwood,16
Virginia,Richmond,Ginkgo,41
Virginia,Richmond,Goldenrain tree,11
Virginia,Richmond,Green ash,53
Virginia,Richmond,Hedge maple,45
Virginia,Richmond,Holly,13
Virginia,Richmond,Japanese zelkova,129
Virginia,Richmond,Kwanzan cherry,19
Virginia,Richmond,Littleleaf linden,27
Virginia,Richmond,Loblolly pine,41
Virginia,Richmond,London planetree,22
Virginia,Richmond,Norway maple,19
Virginia,Richmond,Pin oak,133
Virginia,Richmond,Red maple,148
Virginia,Richmond,Silver maple,19
Virginia,Richmond,Sugar maple,227
Virginia,Richmond,Sweetgum,32
Virginia,Richmond,White oak,12
Virginia,Richmond,Willow oak,171
Virginia,Richmond,Winged elm,79
Virginia,Richmond,Yoshino flowering cherry,14
Washington,Seattle,(european) white birch,2197
Washington,Seattle,(smooth) japanese maple,4390
Washington,Seattle,Apple/crabapple,4854
Washington,Seattle,Autumn brilliance serviceberry,1550
Washington,Seattle,Bigleaf maple,1794
Washington,Seattle,Blireiana purpleleaf plum,2884
Washington,Seattle,Callery pear,2540
Washington,Seattle,Cherry/plum/laurel,3805
Washington,Seattle,Dogwood,1265
Washington,Seattle,Double chinese cherry,2357
Washington,Seattle,Douglas fir,1413
Washington,Seattle,English midland hawthorn,3559
Washington,Seattle,Japanese snowbell tree,2010
Washington,Seattle,Katsura tree,1765
Washington,Seattle,Kousa dogwood,1940
Washington,Seattle,Kwanzan flowering cherry,3338
Washington,Seattle,Littleleaf linden,2326
Washington,Seattle,London plane (tree),1744
Washington,Seattle,Norway maple,4649
Washington,Seattle,Norwegian sunset maple,1825
Washington,Seattle,Pacific sunset maple,1925
Washington,Seattle,Paperbark maple,2238
Washington,Seattle,Purpleleaf plum variety,4432
Washington,Seattle,Red maple,5333
Washington,Seattle,Red oak,2339
Washington,Seattle,Red sunset red maple,1201
Washington,Seattle,Scarlet oak,1253
Washington,Seattle,Sweetgum,3337
Washington,Seattle,Thundercloud purpleleaf plum,3502
Washington,Seattle,Western red cedar,1569
Wisconsin,Brown Deer,American (basswood) linden,49
Wisconsin,Brown Deer,Bur oak,3
Wisconsin,Brown Deer,Common hackberry,59
Wisconsin,Brown Deer,Crabapple,18
Wisconsin,Brown Deer,Green ash,122
Wisconsin,Brown Deer,Hawthorn,15
Wisconsin,Brown Deer,Honeylocust,31
Wisconsin,Brown Deer,Littleleaf linden,1
Wisconsin,Brown Deer,Norway maple,22
Wisconsin,Brown Deer,Red oak,84
Wisconsin,Brown Deer,Silver maple,12
Wisconsin,Brown Deer,Sugar maple,90
Wisconsin,Brown Deer,White ash,1
Wisconsin,Brown Deer,White oak,1
Wisconsin,Cedarburg,American (basswood) linden,1
Wisconsin,Cudahy,American (basswood) linden,41
Wisconsin,Cudahy,Black walnut,8
Wisconsin,Cudahy,Bur oak,5
Wisconsin,Cudahy,Common hackberry,7
Wisconsin,Cudahy,Crabapple,10
Wisconsin,Cudahy,Freeman maple,1
Wisconsin,Cudahy,Green ash,32
Wisconsin,Cudahy,Hawthorn,10
Wisconsin,Cudahy,Honeylocust,63
Wisconsin,Cudahy,Japanese tree lilac,11
Wisconsin,Cudahy,Kentucky coffeetree,2
Wisconsin,Cudahy,Littleleaf linden,2
Wisconsin,Cudahy,Norway maple,22
Wisconsin,Cudahy,Red oak,18
Wisconsin,Cudahy,Silver maple,36
Wisconsin,Cudahy,Sugar maple,33
Wisconsin,Cudahy,White ash,22
Wisconsin,Cudahy,White oak,9
Wisconsin,Fox Point,American (basswood) linden,9
Wisconsin,Fox Point,Black walnut,1
Wisconsin,Fox Point,Common hackberry,5
Wisconsin,Fox Point,Crabapple,2
Wisconsin,Fox Point,European ash,1
Wisconsin,Fox Point,Green ash,19
Wisconsin,Fox Point,Hawthorn,4
Wisconsin,Fox Point,Norway maple,3
Wisconsin,Fox Point,Red oak,11
Wisconsin,Fox Point,Silver maple,7
Wisconsin,Fox Point,Sugar maple,1
Wisconsin,Fox Point,White ash,10
Wisconsin,Franklin,American (basswood) linden,11
Wisconsin,Franklin,Amur maple,8
Wisconsin,Franklin,Black walnut,22
Wisconsin,Franklin,Blue spruce,4
Wisconsin,Franklin,Bur oak,5
Wisconsin,Franklin,Common hackberry,6
Wisconsin,Franklin,Crabapple,24
Wisconsin,Franklin,Elm,5
Wisconsin,Franklin,Freeman maple,1
Wisconsin,Franklin,Green ash,13
Wisconsin,Franklin,Hawthorn,6
Wisconsin,Franklin,Honeylocust,27
Wisconsin,Franklin,Kentucky coffeetree,2
Wisconsin,Franklin,Norway maple,8
Wisconsin,Franklin,Red oak,57
Wisconsin,Franklin,Silver maple,5
Wisconsin,Franklin,Sugar maple,23
Wisconsin,Franklin,White ash,23
Wisconsin,Franklin,White oak,3
Wisconsin,Glendale,American (basswood) linden,28
Wisconsin,Glendale,Black walnut,77
Wisconsin,Glendale,Blue spruce,7
Wisconsin,Glendale,Bur oak,12
Wisconsin,Glendale,Common hackberry,83
Wisconsin,Glendale,Crabapple,49
Wisconsin,Glendale,Elm,2
Wisconsin,Glendale,European ash,1
Wisconsin,Glendale,Freeman maple,4
Wisconsin,Glendale,Green ash,442
Wisconsin,Glendale,Hawthorn,29
Wisconsin,Glendale,Honeylocust,49
Wisconsin,Glendale,Japanese tree lilac,4
Wisconsin,Glendale,Kentucky coffeetree,2
Wisconsin,Glendale,Littleleaf linden,19
Wisconsin,Glendale,Norway maple,175
Wisconsin,Glendale,Pear,6
Wisconsin,Glendale,Red oak,116
Wisconsin,Glendale,Silver maple,111
Wisconsin,Glendale,Sugar maple,186
Wisconsin,Glendale,White ash,57
Wisconsin,Glendale,White oak,3
Wisconsin,Greendale,American (basswood) linden,14
Wisconsin,Greendale,Black walnut,6
Wisconsin,Greendale,Blue spruce,1
Wisconsin,Greendale,Bur oak,10
Wisconsin,Greendale,Common hackberry,27
Wisconsin,Greendale,Crabapple,14
Wisconsin,Greendale,Elm,2
Wisconsin,Greendale,Freeman maple,1
Wisconsin,Greendale,Green ash,31
Wisconsin,Greendale,Hawthorn,10
Wisconsin,Greendale,Honeylocust,8
Wisconsin,Greendale,Kentucky coffeetree,4
Wisconsin,Greendale,Littleleaf linden,6
Wisconsin,Greendale,Norway maple,4
Wisconsin,Greendale,Red oak,12
Wisconsin,Greendale,Silver maple,2
Wisconsin,Greendale,Sugar maple,12
Wisconsin,Greendale,White ash,8
Wisconsin,Greenfield,American (basswood) linden,17
Wisconsin,Greenfield,Amur maple,2
Wisconsin,Greenfield,Black walnut,7
Wisconsin,Greenfield,Blue spruce,2
Wisconsin,Greenfield,Bur oak,2
Wisconsin,Greenfield,Common hackberry,18
Wisconsin,Greenfield,Crabapple,18
Wisconsin,Greenfield,Elm,2
Wisconsin,Greenfield,Freeman maple,6
Wisconsin,Greenfield,Green ash,26
Wisconsin,Greenfield,Hawthorn,18
Wisconsin,Greenfield,Honeylocust,22
Wisconsin,Greenfield,Kentucky coffeetree,1
Wisconsin,Greenfield,Littleleaf linden,8
Wisconsin,Greenfield,Norway maple,25
Wisconsin,Greenfield,Red oak,26
Wisconsin,Greenfield,Sugar maple,61
Wisconsin,Greenfield,White ash,11
Wisconsin,Greenfield,White oak,25
Wisconsin,Hales Corners,American (basswood) linden,9
Wisconsin,Hales Corners,Black walnut,29
Wisconsin,Hales Corners,Bur oak,9
Wisconsin,Hales Corners,Common hackberry,21
Wisconsin,Hales Corners,Crabapple,20
Wisconsin,Hales Corners,Elm,6
Wisconsin,Hales Corners,European ash,1
Wisconsin,Hales Corners,Freeman maple,6
Wisconsin,Hales Corners,Green ash,43
Wisconsin,Hales Corners,Hawthorn,16
Wisconsin,Hales Corners,Honeylocust,35
Wisconsin,Hales Corners,Japanese tree lilac,4
Wisconsin,Hales Corners,Kentucky coffeetree,4
Wisconsin,Hales Corners,Littleleaf linden,7
Wisconsin,Hales Corners,Norway maple,24
Wisconsin,Hales Corners,Pear,2
Wisconsin,Hales Corners,Red oak,17
Wisconsin,Hales Corners,Silver maple,4
Wisconsin,Hales Corners,Sugar maple,43
Wisconsin,Hales Corners,White ash,16
Wisconsin,Hales Corners,White oak,6
Wisconsin,Madison,American basswood,2931
Wisconsin,Madison,Amur maple,605
Wisconsin,Madison,Black walnut,324
Wisconsin,Madison,Bur oak,355
Wisconsin,Madison,Crab apple,1891
Wisconsin,Madison,Crabapple,643
Wisconsin,Madison,Elm,1804
Wisconsin,Madison,Elm (hybrid),1478
Wisconsin,Madison,European ash,755
Wisconsin,Madison,Freeman maple,2236
Wisconsin,Madison,Green ash,17377
Wisconsin,Madison,Hackberry,2667
